
0.500002951000000,      1000000000,       500002951
0.500006201500000,      2000000000,      1000012403
0.500002333333333,      3000000000,      1500007000
0.499999160000000,      4000000000,      1999996640
0.500002267000000,      5000000000,      2500011335
0.500002548166667,      6000000000,      3000015289
0.499994073428571,      7000000000,      3499958514
0.499998053500000,      8000000000,      3999984428
0.499998544666667,      9000000000,      4499986902
0.499998534700000,     10000000000,      4999985347
0.499999909363636,     11000000000,      5499999003
0.500000609250000,     12000000000,      6000007311
0.499999848615385,     13000000000,      6499998032
0.500000293214286,     14000000000,      7000004105
0.499999713600000,     15000000000,      7499995704
0.500000133562500,     16000000000,      8000002137
0.500000005176471,     17000000000,      8500000088
0.500000448222222,     18000000000,      9000008068
0.500000046894737,     19000000000,      9500000891
0.500001029250000,     20000000000,     10000020585
0.500001477285714,     21000000000,     10500031023
0.500002669045455,     22000000000,     11000058719
0.500002962391304,     23000000000,     11500068135
0.500002698666667,     24000000000,     12000064768
0.500002272280000,     25000000000,     12500056807
0.500002702884615,     26000000000,     13000070275
0.500003049888889,     27000000000,     13500082347
0.500002360892857,     28000000000,     14000066105
0.500002930551724,     29000000000,     14500084986
0.500003394500000,     30000000000,     15000101835
0.500003422870968,     31000000000,     15500106109
0.500004002750000,     32000000000,     16000128088
0.500004017121212,     33000000000,     16500132565
0.500004264147059,     34000000000,     17000144981
0.500003256714286,     35000000000,     17500113985
0.500002622777778,     36000000000,     18000094420
0.500002001702703,     37000000000,     18500074063
0.500001635842105,     38000000000,     19000062162
0.500002064512821,     39000000000,     19500080516
0.500002826900000,     40000000000,     20000113076
0.500002995731707,     41000000000,     20500122825
0.500003304952381,     42000000000,     21000138808
0.500003247186047,     43000000000,     21500139629
0.500003054250000,     44000000000,     22000134387
0.500002620688889,     45000000000,     22500117931
0.500003036891304,     46000000000,     23000139697
0.500003013063830,     47000000000,     23500141614
0.500003061020833,     48000000000,     24000146929
0.500003276061224,     49000000000,     24500160527
0.500003049700000,     50000000000,     25000152485
0.500002558411765,     51000000000,     25500130479
0.500002912423077,     52000000000,     26000151446
0.500002591811321,     53000000000,     26500137366
0.500003003833333,     54000000000,     27000162207
0.500002823272727,     55000000000,     27500155280
0.500002634625000,     56000000000,     28000147539
0.500002391964912,     57000000000,     28500136342
0.500002677068966,     58000000000,     29000155270
0.500002433542373,     59000000000,     29500143579
0.500002092950000,     60000000000,     30000125577
0.500001830852459,     61000000000,     30500111682
0.500002019758065,     62000000000,     31000125225
0.500001937793651,     63000000000,     31500122081
0.500002143781250,     64000000000,     32000137202
0.500002012723077,     65000000000,     32500130827
0.500001846121212,     66000000000,     33000121844
0.500002007179104,     67000000000,     33500134481
0.500001954882353,     68000000000,     34000132932
0.500001804391304,     69000000000,     34500124503
0.500001950471429,     70000000000,     35000136533
0.500002083957746,     71000000000,     35500147961
0.500002108861111,     72000000000,     36000151838
0.500002059013699,     73000000000,     36500150308
0.500001909243243,     74000000000,     37000141284
0.500001644000000,     75000000000,     37500123300
0.500001708947368,     76000000000,     38000129880
0.500001478480519,     77000000000,     38500113843
0.500001651038462,     78000000000,     39000128781
0.500001717658228,     79000000000,    
